"page","url","domain","path","queryParams","method","status","mimeType","responseSize"
"https://cnn.com","https://edition.cnn.com/wbdotp/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/0195f3ba-6603-7cbb-b6d4-cf141c7199f4/logos/static/ot_guard_logo.svg","edition.cnn.com","/wbdotp/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/0195f3ba-6603-7cbb-b6d4-cf141c7199f4/logos/static/ot_guard_logo.svg","","GET",200,"image/svg+xml",310
"https://cnn.com","https://turnip.cdn.turner.com/top/player-ui/2.18.0-7/player-ui.min.js","turnip.cdn.turner.com","/top/player-ui/2.18.0-7/player-ui.min.js","","GET",200,"application/x-javascript",76907
"https://cnn.com","https://registry.api.cnn.io/bundles/fave/ui-5c05a7ad/ui","registry.api.cnn.io","/bundles/fave/ui-5c05a7ad/ui","","GET",200,"application/javascript; charset=utf-8",132484
"https://cnn.com","https://medium.ngtv.io/v2/media/livedbcedb554833b248c3ce8374acd2bbcd3983d7dd/desktop?appId=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJuZXR3b3JrIjoiY25uIiwicHJvZHVjdCI6ImNubiIsInBsYXRmb3JtIjoid2ViLXRvcDIiLCJhcHBJZCI6ImNubi1jbm4td2ViLXRvcDItOWowYnI2In0.TbUdtroeG7T1gfSTUfdobssbI8vPsAX6tFEX5KI8hcA","medium.ngtv.io","/v2/media/livedbcedb554833b248c3ce8374acd2bbcd3983d7dd/desktop","appId=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJuZXR3b3JrIjoiY25uIiwicHJvZHVjdCI6ImNubiIsInBsYXRmb3JtIjoid2ViLXRvcDIiLCJhcHBJZCI6ImNubi1jbm4td2ViLXRvcDItOWowYnI2In0.TbUdtroeG7T1gfSTUfdobssbI8vPsAX6tFEX5KI8hcA","GET",200,"application/json; charset=utf-8",378
"https://cnn.com","https://media.cnn.com/api/v1/images/stellar/prod/cnn-fast-placeholder-1920x1080.png?c=16x9&q=h_540,w_960,c_fill","media.cnn.com","/api/v1/images/stellar/prod/cnn-fast-placeholder-1920x1080.png","c=16x9&q=h_540%2Cw_960%2Cc_fill","GET",200,"image/png",368828
"https://cnn.com","https://licensing.bitmovin.com/licensing","licensing.bitmovin.com","/licensing","","POST",200,"application/json",46
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/master_de.m3u8?playername=top-2.18.0","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/master_de.m3u8","playername=top-2.18.0","GET",200,"application/x-mpegURL",598
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/VIDEO_0_8064000.m3u8","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/VIDEO_0_8064000.m3u8","","GET",200,"application/x-mpegURL",1526
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/AUDIO_7_64000_eng.m3u8","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/AUDIO_7_64000_eng.m3u8","","GET",200,"application/x-mpegURL",1520
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/VIDEO_4_1064000.m3u8","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/VIDEO_4_1064000.m3u8","","GET",200,"application/x-mpegURL",1525
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-init.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-init.mp4","","GET",200,"video/mp4",684
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70464.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70464.mp4","","GET",200,"video/mp4",807725
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-init.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-init.mp4","","GET",200,"video/mp4",616
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70464.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70464.mp4","","GET",200,"video/mp4",47451
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70465.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70465.mp4","","GET",200,"video/mp4",786260
"https://cnn.com","https://licensing.bitmovin.com/impression","licensing.bitmovin.com","/impression","","POST",204,"application/json",0
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70465.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70465.mp4","","GET",200,"video/mp4",46871
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70466.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70466.mp4","","GET",200,"video/mp4",636642
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70466.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70466.mp4","","GET",200,"video/mp4",47813
"https://cnn.com","https://sb.scorecardresearch.com/p?c1=2&c2=6035748&ns_type=hidden&ns_st_sv=5.2.0.160629&ns_st_smv=5.3&ns_st_it=r&ns_st_id=1744645176915&ns_st_ec=1&ns_st_sp=1&ns_st_sc=1&ns_st_psq=1&ns_st_asq=1&ns_st_sq=1&ns_st_ppc=1&ns_st_apc=1&ns_st_spc=1&ns_st_cn=1&ns_st_ev=play&ns_st_po=0&ns_st_cl=0&ns_st_pb=1&ns_st_mp=js_api&ns_st_mv=5.2.0.160629&ns_st_pn=1&ns_st_tp=0&ns_st_ci=livedbcedb554833b248c3ce8374acd2bbcd3983d7dd&ns_st_pt=0&ns_st_dpt=0&ns_st_ipt=0&ns_st_et=0&ns_st_det=0&ns_st_upc=0&ns_st_dupc=0&ns_st_iupc=0&ns_st_upa=0&ns_st_dupa=0&ns_st_iupa=0&ns_st_lpc=0&ns_st_dlpc=0&ns_st_lpa=0&ns_st_dlpa=0&ns_st_pa=0&ns_ts=1744645176917&ns_st_bc=0&ns_st_dbc=0&ns_st_bt=0&ns_st_dbt=0&ns_st_bp=0&ns_st_lt=2&ns_st_skc=0&ns_st_dskc=0&ns_st_ska=0&ns_st_dska=0&ns_st_skd=0&ns_st_skt=0&ns_st_dskt=0&ns_st_pc=0&ns_st_dpc=0&ns_st_pp=0&ns_st_br=0&ns_st_ub=0&ns_st_ki=1200000&ns_st_pr=*null&ns_st_sn=*null&ns_st_en=*null&ns_st_ep=CNN%20Fast&ns_st_ct=vc11&ns_st_ge=*null&ns_st_st=*null&ns_st_ce=0&ns_st_ia=0&ns_st_ddt=*null&ns_st_tdt=*null&ns_st_pu=CNN&c3=CNNEDITION&c4=CNNI&c6=*null&c7=https%3A%2F%2Fedition.cnn.com%2F&c8=Breaking%20News%2C%20Latest%20News%20and%20Videos%20%7C%20CNN&c9=&cs_ucfr=0","sb.scorecardresearch.com","/p","c1=2&c2=6035748&ns_type=hidden&ns_st_sv=5.2.0.160629&ns_st_smv=5.3&ns_st_it=r&ns_st_id=1744645176915&ns_st_ec=1&ns_st_sp=1&ns_st_sc=1&ns_st_psq=1&ns_st_asq=1&ns_st_sq=1&ns_st_ppc=1&ns_st_apc=1&ns_st_spc=1&ns_st_cn=1&ns_st_ev=play&ns_st_po=0&ns_st_cl=0&ns_st_pb=1&ns_st_mp=js_api&ns_st_mv=5.2.0.160629&ns_st_pn=1&ns_st_tp=0&ns_st_ci=livedbcedb554833b248c3ce8374acd2bbcd3983d7dd&ns_st_pt=0&ns_st_dpt=0&ns_st_ipt=0&ns_st_et=0&ns_st_det=0&ns_st_upc=0&ns_st_dupc=0&ns_st_iupc=0&ns_st_upa=0&ns_st_dupa=0&ns_st_iupa=0&ns_st_lpc=0&ns_st_dlpc=0&ns_st_lpa=0&ns_st_dlpa=0&ns_st_pa=0&ns_ts=1744645176917&ns_st_bc=0&ns_st_dbc=0&ns_st_bt=0&ns_st_dbt=0&ns_st_bp=0&ns_st_lt=2&ns_st_skc=0&ns_st_dskc=0&ns_st_ska=0&ns_st_dska=0&ns_st_skd=0&ns_st_skt=0&ns_st_dskt=0&ns_st_pc=0&ns_st_dpc=0&ns_st_pp=0&ns_st_br=0&ns_st_ub=0&ns_st_ki=1200000&ns_st_pr=*null&ns_st_sn=*null&ns_st_en=*null&ns_st_ep=CNN+Fast&ns_st_ct=vc11&ns_st_ge=*null&ns_st_st=*null&ns_st_ce=0&ns_st_ia=0&ns_st_ddt=*null&ns_st_tdt=*null&ns_st_pu=CNN&c3=CNNEDITION&c4=CNNI&c6=*null&c7=https%3A%2F%2Fedition.cnn.com%2F&c8=Breaking+News%2C+Latest+News+and+Videos+%7C+CNN&c9=&cs_ucfr=0","GET",200,"image/gif",43
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70467.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70467.mp4","","GET",200,"video/mp4",842760
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70467.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70467.mp4","","GET",200,"video/mp4",47275
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70468.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70468.mp4","","GET",200,"video/mp4",785188
"https://cnn.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70468.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70468.mp4","","GET",200,"video/mp4",47439
"https://nytimes.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70469.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70469.mp4","","GET",200,"video/mp4",766984
"https://nytimes.com","https://sb.scorecardresearch.com/p?c1=2&c2=6035748&ns_type=hidden&ns_st_sv=5.2.0.160629&ns_st_smv=5.3&ns_st_it=r&ns_st_id=1744645176915&ns_st_ec=2&ns_st_sp=1&ns_st_sc=1&ns_st_psq=1&ns_st_asq=1&ns_st_sq=1&ns_st_ppc=1&ns_st_apc=1&ns_st_spc=1&ns_st_cn=1&ns_st_ev=end&ns_st_po=580&ns_st_cl=0&ns_st_mp=js_api&ns_st_mv=5.2.0.160629&ns_st_pn=1&ns_st_tp=0&ns_st_ci=livedbcedb554833b248c3ce8374acd2bbcd3983d7dd&ns_st_pt=580&ns_st_dpt=580&ns_st_ipt=580&ns_st_et=580&ns_st_det=580&ns_st_upc=580&ns_st_dupc=580&ns_st_iupc=580&ns_st_upa=580&ns_st_dupa=580&ns_st_iupa=580&ns_st_lpc=580&ns_st_dlpc=580&ns_st_lpa=580&ns_st_dlpa=580&ns_st_pa=580&ns_ts=1744645177497&ns_st_bc=0&ns_st_dbc=0&ns_st_bt=0&ns_st_dbt=0&ns_st_bp=0&ns_st_skc=0&ns_st_dskc=0&ns_st_ska=0&ns_st_dska=0&ns_st_skd=0&ns_st_skt=0&ns_st_dskt=0&ns_st_pc=0&ns_st_dpc=0&ns_st_pp=0&ns_st_br=0&ns_st_ub=0&ns_st_ki=1200000&ns_st_pr=*null&ns_st_sn=*null&ns_st_en=*null&ns_st_ep=CNN%20Fast&ns_st_ct=vc11&ns_st_ge=*null&ns_st_st=*null&ns_st_ce=0&ns_st_ia=0&ns_st_ddt=*null&ns_st_tdt=*null&ns_st_pu=CNN&c3=CNNEDITION&c4=CNNI&c6=*null&c7=https%3A%2F%2Fedition.cnn.com%2F&c8=Breaking%20News%2C%20Latest%20News%20and%20Videos%20%7C%20CNN&c9=&cs_ucfr=0","sb.scorecardresearch.com","/p","c1=2&c2=6035748&ns_type=hidden&ns_st_sv=5.2.0.160629&ns_st_smv=5.3&ns_st_it=r&ns_st_id=1744645176915&ns_st_ec=2&ns_st_sp=1&ns_st_sc=1&ns_st_psq=1&ns_st_asq=1&ns_st_sq=1&ns_st_ppc=1&ns_st_apc=1&ns_st_spc=1&ns_st_cn=1&ns_st_ev=end&ns_st_po=580&ns_st_cl=0&ns_st_mp=js_api&ns_st_mv=5.2.0.160629&ns_st_pn=1&ns_st_tp=0&ns_st_ci=livedbcedb554833b248c3ce8374acd2bbcd3983d7dd&ns_st_pt=580&ns_st_dpt=580&ns_st_ipt=580&ns_st_et=580&ns_st_det=580&ns_st_upc=580&ns_st_dupc=580&ns_st_iupc=580&ns_st_upa=580&ns_st_dupa=580&ns_st_iupa=580&ns_st_lpc=580&ns_st_dlpc=580&ns_st_lpa=580&ns_st_dlpa=580&ns_st_pa=580&ns_ts=1744645177497&ns_st_bc=0&ns_st_dbc=0&ns_st_bt=0&ns_st_dbt=0&ns_st_bp=0&ns_st_skc=0&ns_st_dskc=0&ns_st_ska=0&ns_st_dska=0&ns_st_skd=0&ns_st_skt=0&ns_st_dskt=0&ns_st_pc=0&ns_st_dpc=0&ns_st_pp=0&ns_st_br=0&ns_st_ub=0&ns_st_ki=1200000&ns_st_pr=*null&ns_st_sn=*null&ns_st_en=*null&ns_st_ep=CNN+Fast&ns_st_ct=vc11&ns_st_ge=*null&ns_st_st=*null&ns_st_ce=0&ns_st_ia=0&ns_st_ddt=*null&ns_st_tdt=*null&ns_st_pu=CNN&c3=CNNEDITION&c4=CNNI&c6=*null&c7=https%3A%2F%2Fedition.cnn.com%2F&c8=Breaking+News%2C+Latest+News+and+Videos+%7C+CNN&c9=&cs_ucfr=0","GET",200,"image/gif",43
"https://nytimes.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70469.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/eng-aac-64kbps-70469.mp4","","GET",200,"video/mp4",47252
"https://nytimes.com","https://nytimes.com/","nytimes.com","/","","GET",301,"unknown",0
"https://nytimes.com","https://collector.cdp.cnn.com/com.snowplowanalytics.snowplow/tp2","collector.cdp.cnn.com","/com.snowplowanalytics.snowplow/tp2","","POST",200,"text/plain; charset=UTF-8",2
"https://nytimes.com","https://privacyportal-eu.onetrust.com/request/v1/consentreceipts","privacyportal-eu.onetrust.com","/request/v1/consentreceipts","","POST",201,"unknown",0
"https://nytimes.com","https://live-media-fly.warnermediacdn.com/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70470.mp4","live-media-fly.warnermediacdn.com","/cmaf/live/2028716/cnnfast-international/1744223338/360p-30fps-1000kbps-70470.mp4","","GET",200,"video/mp4",706056
"https://nytimes.com","https://signal-metrics-collector-beta.s-onetag.com/metrics","signal-metrics-collector-beta.s-onetag.com","/metrics","","POST",200,"unknown",0
"https://nytimes.com","https://connect-metrics-collector.s-onetag.com/metrics","connect-metrics-collector.s-onetag.com","/metrics","","POST",200,"unknown",0
"https://nytimes.com","https://logs.browser-intake-datadoghq.com/api/v2/logs?ddsource=browser&ddtags=sdk_version%3A4.39.0%2Capi%3Abeacon%2Cservice%3Acontent-hub-renderer%2Cversion%3Av6.3.0&dd-api-key=pub64c258ed09bbe1a3712a8692522a5fbf&dd-evp-origin-version=4.39.0&dd-evp-origin=browser&dd-request-id=85455beb-8774-4a86-bcfe-e79d50553f9b","logs.browser-intake-datadoghq.com","/api/v2/logs","ddsource=browser&ddtags=sdk_version%3A4.39.0%2Capi%3Abeacon%2Cservice%3Acontent-hub-renderer%2Cversion%3Av6.3.0&dd-api-key=pub64c258ed09bbe1a3712a8692522a5fbf&dd-evp-origin-version=4.39.0&dd-evp-origin=browser&dd-request-id=85455beb-8774-4a86-bcfe-e79d50553f9b","POST",202,"unknown",0
"https://nytimes.com","https://www.nytimes.com/","www.nytimes.com","/","","GET",200,"text/html; charset=utf-8",213848
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/global-f7de379a1625becb4af61530ff2dcef9.css","www.nytimes.com","/vi-assets/static-assets/global-f7de379a1625becb4af61530ff2dcef9.css","","GET",200,"text/css",2047
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/cssModulesStyles-514280c3f5a07604fe6a.css","www.nytimes.com","/vi-assets/static-assets/cssModulesStyles-514280c3f5a07604fe6a.css","","GET",200,"text/css",1673
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-the-morning_144x144-b12a6923b6ad9102b766352261b1a847.webp","www.nytimes.com","/vi-assets/static-assets/icon-the-morning_144x144-b12a6923b6ad9102b766352261b1a847.webp","","GET",200,"binary/octet-stream",1974
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-the-upshot_144x144-0b1553ff703bbd07ac8fe73e6d215888.webp","www.nytimes.com","/vi-assets/static-assets/icon-the-upshot_144x144-0b1553ff703bbd07ac8fe73e6d215888.webp","","GET",200,"binary/octet-stream",986
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-europe-morning-briefing_144x144-f0a330cb12ba0c31f81f13e25f6d0d18.webp","www.nytimes.com","/vi-assets/static-assets/icon-europe-morning-briefing_144x144-f0a330cb12ba0c31f81f13e25f6d0d18.webp","","GET",200,"binary/octet-stream",1346
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-the-interpreter_144x144-b29b74b2ebedb8e74823f33b16fb8167.webp","www.nytimes.com","/vi-assets/static-assets/icon-the-interpreter_144x144-b29b74b2ebedb8e74823f33b16fb8167.webp","","GET",200,"binary/octet-stream",2540
"https://nytimes.com","https://g1.nyt.com/fonts/css/web-fonts.c851560786173ad206e1f76c1901be7e096e8f8b.css","g1.nyt.com","/fonts/css/web-fonts.c851560786173ad206e1f76c1901be7e096e8f8b.css","","GET",200,"text/css; charset=utf-8",6360
"https://nytimes.com","https://static01.nyt.com/images/2017/01/29/podcasts/the-daily-album-art/the-daily-album-art-mediumSquare149-v3.jpg?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2017/01/29/podcasts/the-daily-album-art/the-daily-album-art-mediumSquare149-v3.jpg","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",1634
"https://nytimes.com","https://static01.nyt.com/images/2025/04/14/multimedia/14dc-tariffs-zkwt/14dc-tariffs-zkwt-threeByTwoSmallAt2X.jpg?format=pjpg&quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2025/04/14/multimedia/14dc-tariffs-zkwt/14dc-tariffs-zkwt-threeByTwoSmallAt2X.jpg","format=pjpg&quality=75&auto=webp&disable=upscale","GET",200,"image/webp",20686
"https://nytimes.com","data:image/svg+xml, %0A%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%0A%20%20%3Crect%20height%3D%2216%22%20width%3D%22100%25%22%20%2F%3E%0A%20%20%3Crect%20height%3D%2216%22%20width%3D%22100%25%22%20y%3D%2224%22%20%2F%3E%0A%3C%2Fsvg%3E","","image/svg+xml, %0A%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%0A%20%20%3Crect%20height%3D%2216%22%20width%3D%22100%25%22%20%2F%3E%0A%20%20%3Crect%20height%3D%2216%22%20width%3D%22100%25%22%20y%3D%2224%22%20%2F%3E%0A%3C%2Fsvg%3E","","GET",200,"image/svg+xml",0
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-yourplaces-globalupdate_144x144-c25aba1c2904f301a08ad33183f723c6.webp","www.nytimes.com","/vi-assets/static-assets/icon-yourplaces-globalupdate_144x144-c25aba1c2904f301a08ad33183f723c6.webp","","GET",200,"binary/octet-stream",3694
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-watching_144x144-631a1da177f9fda1a7f4614ad8e607bd.webp","www.nytimes.com","/vi-assets/static-assets/icon-watching_144x144-631a1da177f9fda1a7f4614ad8e607bd.webp","","GET",200,"binary/octet-stream",716
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-read-like-the-wind_144x144-5bcf9faf41d0b49df1df29e59a868b36.webp","www.nytimes.com","/vi-assets/static-assets/icon-read-like-the-wind_144x144-5bcf9faf41d0b49df1df29e59a868b36.webp","","GET",200,"binary/octet-stream",1310
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-dealbook_144x144-28e8f71aafff426804c3a92b1b176e07.webp","www.nytimes.com","/vi-assets/static-assets/icon-dealbook_144x144-28e8f71aafff426804c3a92b1b176e07.webp","","GET",200,"binary/octet-stream",1094
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-canada-letter_144x144-65d899377edbcce9773d31fd03a77e8d.webp","www.nytimes.com","/vi-assets/static-assets/icon-canada-letter_144x144-65d899377edbcce9773d31fd03a77e8d.webp","","GET",200,"binary/octet-stream",1512
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-well_144x144-433c9d15dc985dded9b705942592c6fb.webp","www.nytimes.com","/vi-assets/static-assets/icon-well_144x144-433c9d15dc985dded9b705942592c6fb.webp","","GET",200,"binary/octet-stream",3054
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-open-thread-fashion_144x144-8e1b4b3fd68c2f333faa63097da2249b.webp","www.nytimes.com","/vi-assets/static-assets/icon-open-thread-fashion_144x144-8e1b4b3fd68c2f333faa63097da2249b.webp","","GET",200,"binary/octet-stream",2102
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/TheGoodWhale_144x144-f0eb13463973a1da8814328998990640.webp","www.nytimes.com","/vi-assets/static-assets/TheGoodWhale_144x144-f0eb13463973a1da8814328998990640.webp","","GET",200,"binary/octet-stream",6640
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon_scoop_city_144x144-d0fc86b7506a3e8c0558a4e72a29a963.webp","www.nytimes.com","/vi-assets/static-assets/icon_scoop_city_144x144-d0fc86b7506a3e8c0558a4e72a29a963.webp","","GET",200,"binary/octet-stream",10936
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-the-recommendation_144x144-3e66bd6cc82013bd511c31a8f04d4ff7.webp","www.nytimes.com","/vi-assets/static-assets/icon-the-recommendation_144x144-3e66bd6cc82013bd511c31a8f04d4ff7.webp","","GET",200,"binary/octet-stream",1058
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/NYT-TheInterview-0232c6c95d42d77941fd3d8e5d2776cb.webp","www.nytimes.com","/vi-assets/static-assets/NYT-TheInterview-0232c6c95d42d77941fd3d8e5d2776cb.webp","","GET",200,"binary/octet-stream",9282
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-athletic-pulse_144x144-393cbda91e2678278456723b62a9b21f.webp","www.nytimes.com","/vi-assets/static-assets/icon-athletic-pulse_144x144-393cbda91e2678278456723b62a9b21f.webp","","GET",200,"binary/octet-stream",2720
"https://nytimes.com","https://static01.nyt.com/images/2018/03/27/books/book-review-album-art-v2/book-review-album-art-v2-thumbLarge-v3.jpg?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2018/03/27/books/book-review-album-art-v2/book-review-album-art-v2-thumbLarge-v3.jpg","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",2772
"https://nytimes.com","https://static01.nyt.com/images/2022/09/28/podcasts/hard-fork-album-art/hard-fork-album-art-mediumSquare149-v2.png?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2022/09/28/podcasts/hard-fork-album-art/hard-fork-album-art-mediumSquare149-v2.png","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",30638
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-cooking_144x144-5a8be1ef711d4ba5e66b0be7a2ca8bfe.webp","www.nytimes.com","/vi-assets/static-assets/icon-cooking_144x144-5a8be1ef711d4ba5e66b0be7a2ca8bfe.webp","","GET",200,"binary/octet-stream",1304
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-gameplay_144x144-b6cc5e2a7cc27a43096274a02921329c.webp","www.nytimes.com","/vi-assets/static-assets/icon-gameplay_144x144-b6cc5e2a7cc27a43096274a02921329c.webp","","GET",200,"binary/octet-stream",678
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-clean-everything_144x144-97312e349d7284039a2153cb541b7fda.webp","www.nytimes.com","/vi-assets/static-assets/icon-clean-everything_144x144-97312e349d7284039a2153cb541b7fda.webp","","GET",200,"binary/octet-stream",2380
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-games-easymode_144x144-307b8f657d987516abff44220313daae.webp","www.nytimes.com","/vi-assets/static-assets/icon-games-easymode_144x144-307b8f657d987516abff44220313daae.webp","","GET",200,"binary/octet-stream",662
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-the-veggie_144x144-f99606e1ca100f88cdfd8d763bf442c5.webp","www.nytimes.com","/vi-assets/static-assets/icon-the-veggie_144x144-f99606e1ca100f88cdfd8d763bf442c5.webp","","GET",200,"binary/octet-stream",3846
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-five-weeknight-dishes_144x144-97d51c5d4ba98233667b4057e3d852ab.webp","www.nytimes.com","/vi-assets/static-assets/icon-five-weeknight-dishes_144x144-97d51c5d4ba98233667b4057e3d852ab.webp","","GET",200,"binary/octet-stream",3322
"https://nytimes.com","https://www.nytimes.com/vi-assets/static-assets/icon-audio_144x144-dc00c6581be29065cbd19ec7a83a3767.webp","www.nytimes.com","/vi-assets/static-assets/icon-audio_144x144-dc00c6581be29065cbd19ec7a83a3767.webp","","GET",200,"binary/octet-stream",550
"https://nytimes.com","https://static01.nyt.com/images/2025/04/02/podcasts/ross-douthat-album-art/ross-douthat-album-art-thumbLarge.jpg","static01.nyt.com","/images/2025/04/02/podcasts/ross-douthat-album-art/ross-douthat-album-art-thumbLarge.jpg","","GET",200,"image/jpeg",11815
"https://nytimes.com","https://static01.nyt.com/images/2022/10/12/podcasts/headlines-albumartwork-audioapp-2/headlines-albumartwork-audioapp-2-thumbLarge.png?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2022/10/12/podcasts/headlines-albumartwork-audioapp-2/headlines-albumartwork-audioapp-2-thumbLarge.png","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",12952
"https://nytimes.com","https://static01.nyt.com/images/2020/09/21/podcasts/modernlove-logo/modernlove-logo-thumbLarge-v3.jpg?quality=75&auto=webp&disable=upscale","static01.nyt.com","/images/2020/09/21/podcasts/modernlove-logo/modernlove-logo-thumbLarge-v3.jpg","quality=75&auto=webp&disable=upscale","GET",200,"image/webp",4084
